id,referencia,marca,capacidad,ciudad,responsable
7057,ACH01,Sony,230,Itagui,Gandalf Toro
1711,ACH22,Kalley,1443,Barbosa,Dante Builes
6082,ACH22,Sony,1064,Envigado,Dante Builes
3619,ACH43,Haceb,287,Itagui,Dante Builes
6306,ACH43,Haceb,1068,Itagui,Yiyo Builes
2547,ACH22,Sony,105,Envigado,Camila Builes
253,ACH43,Kalley,1550,Barbosa,Laura Toro
4691,ACH22,Haceb,1045,Barbosa,Yiyo Builes
4766,ACH01,Kalley,1332,Sabaneta,Laura Toro
3707,ACH43,Haceb,832,Envigado,Yiyo Builes
8607,ACH43,Kalley,1415,Sabaneta,Gandalf Toro
3015,ACH43,Sony,1784,Itagui,Camila Builes
4970,ACH22,Sony,1167,Medellín,Yiyo Builes
2785,ACH43,Sony,1682,Sabaneta,Camila Builes
3111,ACH22,Kalley,284,Itagui,Camila Builes
1211,ACH01,Haceb,1286,Barbosa,Yiyo Builes
5001,ACH43,Sony,409,Barbosa,Yiyo Builes
2399,ACH43,Haceb,665,Itagui,Gandalf Toro
1774,ACH43,Kalley,245,Itagui,Dante Builes
3863,ACH01,Haceb,640,Barbosa,Camila Builes
1091,ACH22,Kalley,1225,Barbosa,Dante Builes
6192,ACH43,Haceb,483,Barbosa,Gandalf Toro
7323,ACH22,Sony,1255,Medellín,Gandalf Toro
6794,ACH01,Haceb,1981,Medellín,Camila Builes
2355,ACH01,Haceb,154,Envigado,Laura Toro
770,ACH22,Haceb,232,Medellín,Gandalf Toro
1046,ACH22,Kalley,1754,Envigado,Laura Toro
2569,ACH01,Sony,1636,Sabaneta,Dante Builes
9264,ACH22,Sony,1077,Sabaneta,Laura Toro
7430,ACH43,Haceb,569,Envigado,Gandalf Toro
7803,ACH01,Haceb,1597,Itagui,Camila Builes
7124,ACH22,Haceb,610,Envigado,Dante Builes
6309,ACH22,Kalley,1758,Envigado,Yiyo Builes
3194,ACH01,Kalley,1065,Barbosa,Laura Toro
1317,ACH01,Kalley,1193,Itagui,Camila Builes
1179,ACH43,Haceb,1985,Medellín,Gandalf Toro
2479,ACH43,Kalley,1740,Medellín,Dante Builes
8270,ACH43,Sony,1495,Itagui,Gandalf Toro
2780,ACH43,Haceb,1494,Medellín,Dante Builes
7275,ACH01,Kalley,779,Medellín,Laura Toro
8284,ACH01,Kalley,1046,Medellín,Yiyo Builes
8678,ACH01,Haceb,786,Sabaneta,Gandalf Toro
548,ACH01,Kalley,845,Itagui,Camila Builes
5547,ACH43,Haceb,1692,Itagui,Laura Toro
3675,ACH01,Sony,949,Medellín,Laura Toro
6848,ACH43,Kalley,104,Itagui,Laura Toro
8059,ACH22,Sony,1583,Envigado,Gandalf Toro
4571,ACH22,Haceb,365,Barbosa,Dante Builes
5186,ACH22,Sony,379,Barbosa,Laura Toro
7817,ACH22,Sony,900,Barbosa,Camila Builes
5833,ACH01,Haceb,1774,Itagui,Camila Builes
4467,ACH43,Sony,567,Barbosa,Camila Builes
3875,ACH01,Kalley,430,Envigado,Dante Builes
4903,ACH43,Sony,1799,Itagui,Yiyo Builes
8912,ACH22,Sony,1341,Medellín,Yiyo Builes
2167,ACH01,Kalley,1147,Itagui,Dante Builes
9503,ACH22,Sony,1861,Itagui,Camila Builes
5518,ACH22,Haceb,787,Itagui,Gandalf Toro
9673,ACH01,Sony,1328,Sabaneta,Yiyo Builes
5818,ACH01,Kalley,1463,Itagui,Camila Builes
1464,ACH01,Haceb,903,Medellín,Yiyo Builes
1387,ACH01,Haceb,466,Medellín,Dante Builes
7865,ACH22,Sony,1990,Barbosa,Dante Builes
843,ACH01,Kalley,338,Medellín,Camila Builes
2669,ACH01,Kalley,162,Medellín,Yiyo Builes
4703,ACH43,Haceb,399,Medellín,Dante Builes
2758,ACH22,Haceb,389,Envigado,Camila Builes
82,ACH43,Haceb,1137,Barbosa,Gandalf Toro
6032,ACH43,Kalley,967,Envigado,Dante Builes
8151,ACH22,Haceb,732,Sabaneta,Yiyo Builes
2899,ACH01,Kalley,1074,Itagui,Dante Builes
3880,ACH43,Sony,1134,Medellín,Camila Builes
106,ACH43,Haceb,400,Sabaneta,Yiyo Builes
9783,ACH22,Kalley,233,Itagui,Gandalf Toro
4890,ACH22,Sony,1779,Medellín,Gandalf Toro
8865,ACH22,Haceb,1860,Itagui,Laura Toro
7730,ACH01,Kalley,363,Barbosa,Camila Builes
9406,ACH43,Sony,542,Envigado,Laura Toro
2582,ACH43,Kalley,783,Sabaneta,Dante Builes
7987,ACH43,Haceb,225,Itagui,Gandalf Toro
1636,ACH01,Kalley,1283,Sabaneta,Laura Toro
7272,ACH22,Kalley,1513,Sabaneta,Dante Builes
5799,ACH43,Kalley,1167,Barbosa,Dante Builes
1039,ACH43,Kalley,195,Itagui,Camila Builes
2864,ACH43,Sony,1470,Medellín,Dante Builes
8676,ACH01,Sony,1242,Itagui,Dante Builes
8180,ACH01,Sony,1260,Medellín,Gandalf Toro
5070,ACH43,Sony,841,Medellín,Gandalf Toro
4653,ACH22,Kalley,240,Envigado,Camila Builes
1880,ACH22,Kalley,599,Envigado,Dante Builes
7525,ACH43,Haceb,742,Barbosa,Gandalf Toro
7680,ACH43,Sony,772,Envigado,Dante Builes
7823,ACH01,Haceb,275,Envigado,Yiyo Builes
7667,ACH01,Haceb,863,Medellín,Gandalf Toro
3200,ACH22,Kalley,1842,Barbosa,Camila Builes
4325,ACH01,Haceb,806,Medellín,Laura Toro
8456,ACH43,Haceb,1517,Barbosa,Dante Builes
32,ACH01,Kalley,894,Envigado,Yiyo Builes
643,ACH01,Sony,1998,Medellín,Yiyo Builes
5744,ACH43,Kalley,1175,Sabaneta,Laura Toro
3233,ACH01,Sony,372,Sabaneta,Laura Toro
7474,ACH22,Sony,1056,Barbosa,Yiyo Builes
6222,ACH01,Sony,1050,Envigado,Gandalf Toro
4608,ACH01,Sony,1624,Medellín,Dante Builes
6555,ACH22,Sony,551,Envigado,Camila Builes
1266,ACH43,Kalley,1887,Envigado,Laura Toro
9528,ACH43,Sony,1064,Sabaneta,Laura Toro
2622,ACH43,Sony,432,Itagui,Yiyo Builes
7808,ACH43,Kalley,1602,Sabaneta,Dante Builes
8125,ACH01,Sony,161,Barbosa,Yiyo Builes
6111,ACH22,Kalley,761,Envigado,Dante Builes
8492,ACH01,Kalley,894,Envigado,Dante Builes
1763,ACH43,Haceb,1955,Envigado,Dante Builes
3704,ACH01,Sony,1046,Itagui,Gandalf Toro
3270,ACH01,Kalley,1018,Itagui,Laura Toro
448,ACH22,Sony,165,Medellín,Laura Toro
2809,ACH01,Haceb,737,Itagui,Laura Toro
4110,ACH22,Haceb,863,Medellín,Yiyo Builes
6621,ACH22,Haceb,1456,Barbosa,Laura Toro
2502,ACH43,Sony,1346,Envigado,Laura Toro
7071,ACH01,Haceb,213,Barbosa,Camila Builes
1564,ACH22,Sony,725,Medellín,Laura Toro
8523,ACH01,Haceb,1746,Barbosa,Dante Builes
7540,ACH43,Sony,1007,Itagui,Camila Builes
2986,ACH22,Sony,565,Medellín,Yiyo Builes
1991,ACH22,Sony,1374,Envigado,Camila Builes
1828,ACH01,Kalley,1641,Barbosa,Camila Builes
1784,ACH43,Sony,1945,Envigado,Laura Toro
4671,ACH22,Kalley,1420,Itagui,Camila Builes
6740,ACH01,Kalley,115,Envigado,Yiyo Builes
6691,ACH22,Kalley,1969,Envigado,Gandalf Toro
7237,ACH22,Haceb,1315,Itagui,Gandalf Toro
5251,ACH43,Haceb,991,Envigado,Gandalf Toro
1579,ACH22,Haceb,1479,Barbosa,Camila Builes
5706,ACH22,Sony,986,Medellín,Dante Builes
2247,ACH22,Haceb,432,Barbosa,Camila Builes
6298,ACH01,Haceb,1474,Itagui,Dante Builes
7941,ACH01,Kalley,445,Itagui,Camila Builes
1452,ACH43,Haceb,263,Envigado,Yiyo Builes
3192,ACH43,Sony,1522,Envigado,Yiyo Builes
1862,ACH22,Sony,396,Sabaneta,Gandalf Toro
6183,ACH01,Kalley,1441,Barbosa,Yiyo Builes
4106,ACH43,Sony,1349,Sabaneta,Camila Builes
5622,ACH01,Haceb,1520,Barbosa,Gandalf Toro
5074,ACH22,Haceb,690,Barbosa,Laura Toro
2652,ACH01,Kalley,1081,Envigado,Dante Builes
8629,ACH43,Sony,154,Medellín,Laura Toro
481,ACH22,Sony,694,Sabaneta,Yiyo Builes
9847,ACH01,Haceb,459,Medellín,Gandalf Toro
7065,ACH22,Haceb,940,Envigado,Yiyo Builes
5451,ACH22,Kalley,1873,Envigado,Laura Toro
4624,ACH01,Haceb,1673,Envigado,Dante Builes
6259,ACH43,Haceb,1351,Sabaneta,Yiyo Builes
9615,ACH43,Haceb,1905,Sabaneta,Yiyo Builes
4345,ACH22,Sony,1598,Sabaneta,Yiyo Builes
703,ACH43,Kalley,802,Barbosa,Yiyo Builes
7252,ACH01,Sony,478,Itagui,Camila Builes
5744,ACH43,Sony,275,Itagui,Gandalf Toro
4606,ACH01,Sony,680,Sabaneta,Gandalf Toro
5223,ACH43,Sony,1157,Sabaneta,Gandalf Toro
2738,ACH43,Haceb,516,Envigado,Yiyo Builes
6303,ACH22,Haceb,1590,Itagui,Dante Builes
6728,ACH01,Haceb,470,Barbosa,Gandalf Toro
3406,ACH22,Kalley,1630,Sabaneta,Camila Builes
4037,ACH43,Kalley,1510,Sabaneta,Camila Builes
6212,ACH43,Kalley,1922,Medellín,Gandalf Toro
2889,ACH43,Sony,397,Medellín,Yiyo Builes
7929,ACH01,Kalley,238,Medellín,Dante Builes
8456,ACH43,Kalley,1196,Barbosa,Yiyo Builes
6996,ACH01,Kalley,827,Envigado,Gandalf Toro
5087,ACH01,Kalley,300,Itagui,Camila Builes
5407,ACH43,Kalley,1662,Itagui,Dante Builes
3319,ACH43,Haceb,250,Itagui,Laura Toro
6656,ACH43,Haceb,1538,Sabaneta,Yiyo Builes
4700,ACH01,Haceb,1867,Envigado,Gandalf Toro
8358,ACH43,Haceb,1720,Barbosa,Dante Builes
3753,ACH43,Haceb,685,Barbosa,Dante Builes
600,ACH01,Haceb,1848,Sabaneta,Dante Builes
4347,ACH43,Haceb,540,Sabaneta,Dante Builes
5782,ACH01,Sony,452,Itagui,Dante Builes
6167,ACH43,Kalley,1303,Barbosa,Yiyo Builes
9813,ACH22,Kalley,926,Sabaneta,Yiyo Builes
8602,ACH01,Sony,709,Barbosa,Laura Toro
124,ACH01,Kalley,971,Envigado,Camila Builes
6392,ACH01,Kalley,1568,Medellín,Dante Builes
3811,ACH22,Kalley,373,Medellín,Laura Toro
1475,ACH43,Haceb,149,Barbosa,Camila Builes
7442,ACH22,Haceb,212,Itagui,Yiyo Builes
8946,ACH01,Sony,1305,Itagui,Camila Builes
8300,ACH01,Kalley,1559,Medellín,Gandalf Toro
6917,ACH01,Sony,1962,Itagui,Gandalf Toro
7960,ACH01,Sony,1435,Envigado,Gandalf Toro
1846,ACH22,Kalley,1029,Medellín,Laura Toro
226,ACH22,Haceb,926,Barbosa,Yiyo Builes
7474,ACH43,Kalley,1891,Barbosa,Camila Builes
8228,ACH43,Kalley,1390,Sabaneta,Laura Toro
2598,ACH01,Kalley,1477,Medellín,Camila Builes
8547,ACH01,Sony,1743,Medellín,Yiyo Builes
9327,ACH01,Haceb,1944,Sabaneta,Gandalf Toro
4152,ACH43,Kalley,1947,Medellín,Laura Toro
7528,ACH22,Kalley,1405,Sabaneta,Dante Builes
6304,ACH22,Kalley,1190,Barbosa,Camila Builes
6865,ACH01,Sony,1484,Barbosa,Yiyo Builes
1086,ACH43,Kalley,1549,Sabaneta,Yiyo Builes
9389,ACH43,Kalley,672,Sabaneta,Gandalf Toro
4110,ACH22,Sony,425,Sabaneta,Dante Builes
9748,ACH43,Sony,1725,Medellín,Dante Builes
4959,ACH22,Haceb,1125,Medellín,Laura Toro
8041,ACH22,Kalley,740,Sabaneta,Gandalf Toro
5335,ACH43,Kalley,1833,Medellín,Dante Builes
3139,ACH22,Haceb,113,Sabaneta,Camila Builes
8220,ACH22,Kalley,642,Itagui,Dante Builes
2940,ACH01,Kalley,1807,Barbosa,Yiyo Builes
7593,ACH01,Kalley,633,Sabaneta,Gandalf Toro
5474,ACH01,Kalley,1730,Medellín,Yiyo Builes
2819,ACH43,Sony,1250,Barbosa,Camila Builes
5168,ACH43,Haceb,146,Medellín,Camila Builes
7262,ACH01,Sony,460,Itagui,Dante Builes
746,ACH22,Kalley,1495,Barbosa,Gandalf Toro
4693,ACH01,Kalley,194,Envigado,Camila Builes
7478,ACH01,Sony,422,Barbosa,Gandalf Toro
3980,ACH01,Sony,353,Medellín,Laura Toro
2343,ACH01,Kalley,1604,Barbosa,Laura Toro
3408,ACH22,Haceb,330,Envigado,Yiyo Builes
4432,ACH43,Kalley,642,Itagui,Gandalf Toro
3872,ACH43,Haceb,956,Medellín,Camila Builes
9794,ACH43,Kalley,708,Medellín,Dante Builes
9010,ACH01,Kalley,1962,Medellín,Laura Toro
5874,ACH22,Kalley,1039,Barbosa,Yiyo Builes
7872,ACH01,Sony,632,Envigado,Gandalf Toro
3643,ACH01,Sony,1977,Itagui,Gandalf Toro
1219,ACH22,Haceb,1817,Medellín,Laura Toro
6659,ACH01,Haceb,864,Envigado,Laura Toro
7277,ACH43,Haceb,1095,Envigado,Gandalf Toro
3517,ACH22,Sony,191,Medellín,Gandalf Toro
9665,ACH22,Sony,1671,Envigado,Yiyo Builes
6243,ACH43,Sony,1271,Sabaneta,Dante Builes
6171,ACH22,Kalley,368,Sabaneta,Laura Toro
4914,ACH22,Kalley,931,Barbosa,Camila Builes
5732,ACH01,Kalley,1536,Sabaneta,Laura Toro
4794,ACH01,Kalley,429,Barbosa,Yiyo Builes
777,ACH22,Haceb,459,Medellín,Dante Builes
5682,ACH22,Kalley,1765,Itagui,Gandalf Toro
1496,ACH22,Kalley,1898,Sabaneta,Camila Builes
572,ACH01,Kalley,833,Envigado,Laura Toro
4234,ACH01,Kalley,1517,Sabaneta,Gandalf Toro
5529,ACH43,Haceb,982,Itagui,Dante Builes
1019,ACH22,Haceb,662,Envigado,Gandalf Toro
4313,ACH43,Sony,326,Itagui,Gandalf Toro
392,ACH43,Sony,777,Sabaneta,Laura Toro
4190,ACH43,Sony,516,Envigado,Gandalf Toro
2089,ACH01,Sony,1768,Barbosa,Gandalf Toro
2662,ACH43,Kalley,369,Itagui,Yiyo Builes
3639,ACH22,Haceb,1031,Itagui,Laura Toro
5023,ACH43,Sony,775,Medellín,Laura Toro
7380,ACH01,Haceb,1118,Envigado,Dante Builes
3010,ACH01,Kalley,602,Itagui,Yiyo Builes
2868,ACH22,Sony,690,Itagui,Gandalf Toro
8511,ACH43,Sony,588,Medellín,Dante Builes
2849,ACH01,Sony,1938,Envigado,Yiyo Builes
4004,ACH22,Sony,1649,Barbosa,Camila Builes
425,ACH01,Kalley,1656,Sabaneta,Laura Toro
4590,ACH22,Sony,1112,Envigado,Laura Toro
2649,ACH22,Sony,593,Medellín,Gandalf Toro
7354,ACH22,Kalley,1840,Barbosa,Dante Builes
9081,ACH22,Haceb,699,Itagui,Yiyo Builes
1555,ACH43,Sony,1891,Sabaneta,Laura Toro
1727,ACH01,Sony,1254,Sabaneta,Yiyo Builes
6725,ACH22,Kalley,1436,Itagui,Dante Builes
5396,ACH22,Sony,1718,Envigado,Yiyo Builes
5554,ACH22,Haceb,683,Medellín,Laura Toro
6026,ACH43,Haceb,1209,Medellín,Laura Toro
1617,ACH22,Kalley,752,Barbosa,Laura Toro
5760,ACH22,Haceb,249,Medellín,Dante Builes
7075,ACH01,Haceb,1725,Envigado,Camila Builes
2408,ACH43,Haceb,826,Itagui,Laura Toro
3404,ACH22,Haceb,1107,Sabaneta,Gandalf Toro
1767,ACH22,Sony,1476,Sabaneta,Camila Builes
6226,ACH01,Haceb,1937,Envigado,Yiyo Builes
2084,ACH43,Sony,141,Itagui,Dante Builes
6733,ACH43,Kalley,1961,Medellín,Gandalf Toro
6990,ACH43,Sony,731,Barbosa,Yiyo Builes
6340,ACH01,Kalley,528,Envigado,Yiyo Builes
720,ACH22,Haceb,1720,Sabaneta,Laura Toro
6598,ACH43,Haceb,1741,Barbosa,Dante Builes
3586,ACH22,Kalley,1888,Barbosa,Camila Builes
310,ACH22,Kalley,851,Barbosa,Gandalf Toro
8131,ACH01,Haceb,1662,Sabaneta,Camila Builes
8244,ACH22,Haceb,1251,Barbosa,Camila Builes
7053,ACH01,Haceb,391,Medellín,Laura Toro
4881,ACH22,Haceb,756,Medellín,Camila Builes
326,ACH43,Kalley,733,Itagui,Dante Builes
5912,ACH43,Sony,777,Barbosa,Gandalf Toro
9736,ACH43,Haceb,1501,Itagui,Dante Builes
8024,ACH22,Kalley,674,Barbosa,Gandalf Toro
2066,ACH22,Haceb,784,Envigado,Camila Builes
7286,ACH43,Haceb,338,Barbosa,Yiyo Builes
6483,ACH22,Sony,1408,Sabaneta,Camila Builes
9879,ACH01,Haceb,974,Medellín,Gandalf Toro
4680,ACH43,Kalley,319,Medellín,Gandalf Toro
8741,ACH43,Kalley,1896,Itagui,Camila Builes
6291,ACH43,Haceb,660,Medellín,Laura Toro
1605,ACH22,Sony,1540,Barbosa,Camila Builes
383,ACH01,Kalley,943,Barbosa,Yiyo Builes
1415,ACH01,Kalley,654,Medellín,Camila Builes
3777,ACH22,Haceb,840,Envigado,Camila Builes
7982,ACH43,Kalley,1829,Sabaneta,Yiyo Builes
3771,ACH22,Sony,674,Medellín,Gandalf Toro
4361,ACH43,Kalley,122,Itagui,Yiyo Builes
6251,ACH22,Sony,990,Medellín,Camila Builes
3673,ACH43,Sony,1462,Itagui,Laura Toro
9322,ACH22,Haceb,1480,Barbosa,Gandalf Toro
9915,ACH22,Sony,1554,Itagui,Laura Toro
1908,ACH01,Kalley,670,Medellín,Dante Builes
9317,ACH22,Sony,856,Barbosa,Camila Builes
9992,ACH43,Haceb,148,Sabaneta,Yiyo Builes
1328,ACH43,Kalley,1104,Medellín,Camila Builes
67,ACH01,Kalley,1027,Medellín,Yiyo Builes
1804,ACH01,Sony,846,Itagui,Laura Toro
3748,ACH22,Sony,450,Sabaneta,Camila Builes
718,ACH01,Haceb,1079,Envigado,Laura Toro
8729,ACH01,Haceb,1729,Barbosa,Laura Toro
3159,ACH43,Kalley,1321,Itagui,Laura Toro
3524,ACH43,Haceb,1204,Sabaneta,Dante Builes
6185,ACH22,Kalley,1001,Medellín,Dante Builes
7620,ACH01,Sony,429,Barbosa,Laura Toro
5108,ACH22,Kalley,740,Medellín,Yiyo Builes
9279,ACH22,Sony,598,Envigado,Laura Toro
2624,ACH43,Sony,552,Itagui,Yiyo Builes
3049,ACH22,Kalley,1874,Itagui,Dante Builes
5093,ACH01,Haceb,1549,Itagui,Yiyo Builes
6769,ACH01,Sony,950,Itagui,Gandalf Toro
1533,ACH22,Sony,632,Itagui,Gandalf Toro
2006,ACH22,Haceb,573,Sabaneta,Yiyo Builes
2025,ACH01,Haceb,342,Barbosa,Camila Builes
1736,ACH43,Sony,922,Sabaneta,Laura Toro
1185,ACH22,Sony,373,Barbosa,Gandalf Toro
6706,ACH43,Sony,1065,Barbosa,Laura Toro
7955,ACH43,Sony,503,Itagui,Dante Builes
5522,ACH43,Sony,1439,Medellín,Laura Toro
1952,ACH43,Kalley,1715,Itagui,Laura Toro
768,ACH01,Sony,793,Itagui,Dante Builes
3968,ACH22,Sony,1301,Medellín,Dante Builes
9577,ACH22,Sony,1360,Itagui,Yiyo Builes
5952,ACH22,Haceb,519,Barbosa,Gandalf Toro
180,ACH22,Haceb,1163,Envigado,Gandalf Toro
632,ACH22,Kalley,1215,Medellín,Dante Builes
8144,ACH43,Kalley,1855,Itagui,Gandalf Toro
4789,ACH22,Haceb,1740,Medellín,Camila Builes
790,ACH22,Haceb,473,Barbosa,Camila Builes
9355,ACH22,Sony,626,Envigado,Dante Builes
4695,ACH43,Sony,1152,Barbosa,Laura Toro
7491,ACH22,Haceb,492,Sabaneta,Camila Builes
1098,ACH22,Haceb,1534,Sabaneta,Camila Builes
7719,ACH01,Kalley,696,Envigado,Camila Builes
6845,ACH22,Kalley,1495,Envigado,Gandalf Toro
171,ACH43,Haceb,769,Envigado,Gandalf Toro
8501,ACH01,Sony,253,Barbosa,Laura Toro
6011,ACH01,Sony,1456,Medellín,Gandalf Toro
6749,ACH43,Haceb,437,Barbosa,Yiyo Builes
8222,ACH22,Haceb,139,Envigado,Camila Builes
505,ACH22,Haceb,1132,Sabaneta,Laura Toro
140,ACH43,Kalley,392,Itagui,Gandalf Toro
566,ACH01,Haceb,244,Itagui,Dante Builes
4665,ACH01,Sony,946,Envigado,Gandalf Toro
8443,ACH01,Haceb,161,Envigado,Gandalf Toro
6864,ACH01,Kalley,562,Medellín,Laura Toro
1926,ACH43,Haceb,374,Envigado,Gandalf Toro
8751,ACH43,Kalley,1945,Medellín,Gandalf Toro
8241,ACH01,Haceb,967,Sabaneta,Camila Builes
642,ACH01,Kalley,1138,Itagui,Gandalf Toro
7648,ACH22,Sony,1008,Itagui,Laura Toro
880,ACH22,Sony,1848,Envigado,Gandalf Toro
1351,ACH22,Haceb,1500,Itagui,Camila Builes
366,ACH01,Haceb,153,Sabaneta,Yiyo Builes
6002,ACH43,Haceb,1882,Medellín,Yiyo Builes
2748,ACH01,Kalley,253,Envigado,Camila Builes
8540,ACH22,Kalley,1924,Medellín,Camila Builes
9012,ACH43,Kalley,1702,Barbosa,Dante Builes
1012,ACH22,Kalley,522,Sabaneta,Gandalf Toro
920,ACH22,Kalley,1003,Sabaneta,Gandalf Toro
3234,ACH22,Sony,1466,Sabaneta,Gandalf Toro
1278,ACH43,Kalley,430,Itagui,Gandalf Toro
9626,ACH43,Kalley,1510,Sabaneta,Camila Builes
9890,ACH01,Kalley,458,Sabaneta,Camila Builes
6996,ACH22,Kalley,1718,Barbosa,Gandalf Toro
2133,ACH22,Kalley,1010,Envigado,Laura Toro
8462,ACH22,Haceb,1877,Barbosa,Gandalf Toro
2905,ACH43,Haceb,725,Envigado,Dante Builes
6156,ACH43,Kalley,1359,Sabaneta,Gandalf Toro
4873,ACH22,Sony,479,Itagui,Laura Toro
3628,ACH01,Haceb,1253,Envigado,Dante Builes
4498,ACH01,Haceb,208,Sabaneta,Dante Builes
3249,ACH01,Haceb,542,Envigado,Yiyo Builes
7023,ACH22,Haceb,183,Medellín,Gandalf Toro
1215,ACH43,Sony,1675,Sabaneta,Gandalf Toro
7392,ACH22,Haceb,942,Barbosa,Camila Builes
1471,ACH22,Haceb,502,Itagui,Laura Toro
4664,ACH22,Sony,653,Itagui,Yiyo Builes
2275,ACH43,Haceb,652,Itagui,Dante Builes
7088,ACH22,Sony,1154,Medellín,Yiyo Builes
8386,ACH43,Haceb,789,Barbosa,Dante Builes
6125,ACH22,Sony,371,Medellín,Dante Builes
4513,ACH22,Haceb,274,Itagui,Dante Builes
2669,ACH43,Sony,216,Itagui,Laura Toro
9295,ACH22,Haceb,540,Medellín,Camila Builes
8843,ACH01,Kalley,1274,Medellín,Yiyo Builes
3010,ACH22,Kalley,1842,Sabaneta,Camila Builes
5806,ACH22,Sony,1603,Envigado,Dante Builes
3203,ACH01,Sony,1347,Barbosa,Yiyo Builes
6882,ACH01,Haceb,1932,Sabaneta,Yiyo Builes
4451,ACH01,Haceb,865,Envigado,Gandalf Toro
9846,ACH01,Kalley,1842,Itagui,Yiyo Builes
8597,ACH01,Sony,702,Itagui,Gandalf Toro
2058,ACH43,Kalley,632,Sabaneta,Yiyo Builes
5531,ACH43,Kalley,390,Envigado,Laura Toro
9924,ACH43,Sony,777,Sabaneta,Gandalf Toro
496,ACH43,Sony,1803,Barbosa,Camila Builes
7490,ACH43,Kalley,1779,Medellín,Camila Builes
3931,ACH01,Kalley,1828,Itagui,Gandalf Toro
5205,ACH01,Haceb,1157,Sabaneta,Camila Builes
7695,ACH43,Sony,540,Itagui,Dante Builes
1302,ACH01,Kalley,1793,Envigado,Gandalf Toro
4518,ACH43,Haceb,1040,Sabaneta,Gandalf Toro
6312,ACH43,Kalley,328,Envigado,Dante Builes
473,ACH43,Kalley,1224,Medellín,Laura Toro
8625,ACH22,Haceb,749,Envigado,Yiyo Builes
6721,ACH01,Kalley,665,Sabaneta,Yiyo Builes
8403,ACH01,Sony,697,Barbosa,Dante Builes
1,ACH01,Sony,1201,Barbosa,Yiyo Builes
64,ACH01,Kalley,1666,Barbosa,Yiyo Builes
5946,ACH22,Sony,792,Sabaneta,Dante Builes
5495,ACH43,Kalley,1868,Medellín,Camila Builes
4511,ACH22,Haceb,260,Envigado,Laura Toro
5743,ACH01,Haceb,648,Envigado,Gandalf Toro
8955,ACH22,Haceb,749,Medellín,Dante Builes
7202,ACH22,Haceb,1642,Envigado,Yiyo Builes
388,ACH43,Haceb,1727,Sabaneta,Gandalf Toro
8655,ACH01,Sony,1557,Envigado,Laura Toro
1430,ACH43,Haceb,158,Envigado,Dante Builes
7692,ACH43,Sony,1839,Barbosa,Dante Builes
8646,ACH01,Haceb,1722,Medellín,Laura Toro
2881,ACH01,Haceb,350,Sabaneta,Dante Builes
8551,ACH01,Haceb,1168,Sabaneta,Yiyo Builes
8374,ACH01,Haceb,197,Sabaneta,Yiyo Builes
3586,ACH01,Kalley,1010,Itagui,Yiyo Builes
630,ACH43,Kalley,1925,Medellín,Laura Toro
5892,ACH43,Kalley,706,Itagui,Camila Builes
2048,ACH01,Kalley,1658,Barbosa,Dante Builes
5599,ACH22,Sony,1394,Envigado,Laura Toro
9108,ACH01,Kalley,373,Sabaneta,Gandalf Toro
3161,ACH01,Kalley,1714,Envigado,Gandalf Toro
60,ACH22,Sony,1118,Medellín,Yiyo Builes
1611,ACH43,Kalley,623,Medellín,Dante Builes
1889,ACH22,Sony,548,Medellín,Laura Toro
2285,ACH01,Sony,1657,Medellín,Dante Builes
9359,ACH01,Haceb,1005,Envigado,Laura Toro
3368,ACH43,Haceb,215,Itagui,Dante Builes
5668,ACH22,Sony,153,Envigado,Dante Builes
2471,ACH43,Sony,713,Envigado,Laura Toro
5716,ACH43,Sony,958,Sabaneta,Gandalf Toro
2558,ACH01,Haceb,1827,Medellín,Camila Builes
8736,ACH43,Haceb,933,Medellín,Dante Builes
7917,ACH22,Kalley,1067,Medellín,Yiyo Builes
9057,ACH01,Kalley,728,Envigado,Dante Builes
3077,ACH22,Haceb,1363,Sabaneta,Dante Builes
9202,ACH22,Haceb,1488,Medellín,Yiyo Builes
9967,ACH01,Sony,1375,Envigado,Gandalf Toro
7950,ACH43,Kalley,1622,Itagui,Camila Builes
2229,ACH22,Sony,1988,Barbosa,Yiyo Builes
12,ACH43,Kalley,1653,Medellín,Laura Toro
5685,ACH01,Sony,889,Barbosa,Laura Toro
908,ACH22,Haceb,490,Barbosa,Camila Builes
6983,ACH43,Sony,1208,Medellín,Gandalf Toro
9637,ACH01,Sony,1934,Envigado,Laura Toro
2338,ACH22,Haceb,295,Sabaneta,Dante Builes
4448,ACH43,Kalley,903,Sabaneta,Gandalf Toro
3731,ACH01,Sony,792,Barbosa,Camila Builes
747,ACH43,Haceb,1902,Barbosa,Dante Builes
9747,ACH22,Haceb,576,Envigado,Dante Builes
8775,ACH01,Sony,1376,Medellín,Gandalf Toro
8685,ACH22,Sony,1473,Sabaneta,Camila Builes
5611,ACH43,Sony,1503,Itagui,Gandalf Toro
4257,ACH22,Haceb,123,Barbosa,Laura Toro
6508,ACH22,Sony,1967,Envigado,Camila Builes
4108,ACH22,Haceb,1478,Envigado,Yiyo Builes
5130,ACH22,Sony,1902,Medellín,Gandalf Toro
328,ACH43,Sony,1497,Medellín,Gandalf Toro
179,ACH43,Sony,610,Barbosa,Dante Builes
2520,ACH43,Kalley,267,Barbosa,Gandalf Toro
